sample_id,method,baseline_correct,corrected_correct,flip_to_correct,intervened,used_fallback,flip_to_wrong,image_id,question,ground_truth,question_type_structural,question_type_semantic,dominant_contradicted_type,has_contradicted_object_existence,has_contradicted_attribute,has_contradicted_spatial,has_contradicted_counting,has_contradicted_action,has_contradicted_text_ocr
13908048,E12b,0,0,0,1,0,0,2371222,Which side of the picture are the glasses on?,left,query,attr,none,0,0,0,0,0,0
10737505,E12b,0,0,0,0,0,0,2388975,Which kind of vegetable is on the sandwich?,avocado,query,rel,none,0,0,0,0,0,0
14996062,E12b,1,1,0,1,0,0,2353347,Are there both motorcycles and helmets in the picture?,no,logical,obj,counting,0,0,0,1,0,0
12745124,E12b,1,1,0,1,0,0,2399842,Is it an indoors or outdoors scene?,indoors,choose,global,object_existence,1,0,0,0,0,0
12334288,E12b,0,0,0,0,0,0,2320242,What device is to the left of the cabinet?,controller,query,rel,none,0,0,0,0,0,0
16351287,E12b,1,1,0,1,0,0,2369489,Is the television on a dresser?,no,verify,rel,object_existence,1,0,0,0,0,0
11411531,E12b,0,0,0,1,0,0,2374220,Does the device to the right of the umbrella look black?,no,verify,attr,none,0,0,0,0,0,0
1583422,E12b,0,0,0,1,0,0,2336635,Where is the woman standing?,hallway,query,rel,none,0,0,0,0,0,0
1260165,E12b,0,1,1,1,0,0,2354042,Are there any remote controls in this image?,yes,verify,obj,object_existence,1,0,0,0,0,0
10767860,E12b,1,1,0,1,0,0,2412014,Is it an indoors scene?,yes,verify,global,object_existence,1,0,0,0,0,0
121037827,E12b,1,1,0,1,0,0,2366017,What animal is to the right of the dog?,sheep,query,rel,none,0,0,0,0,0,0
1693927,E12b,1,1,0,1,0,0,2360374,What's the remote control on?,desk,query,rel,none,0,0,0,0,0,0
16448765,E12b,1,1,0,0,0,0,2345013,Is the man to the right or to the left of the chair on the left?,right,choose,rel,none,0,0,0,0,0,0
10970525,E12b,1,1,0,1,0,0,2347454,What's in the sink?,ball,query,rel,none,0,0,0,0,0,0
18368230,E12b,1,1,0,1,0,0,2388030,What is the color of the arrow on the street sign?,white,query,attr,none,0,0,0,0,0,0
18546918,E12b,0,0,0,1,0,0,2366467,What is the shape of the plate on the right?,octagonal,query,attr,none,0,0,0,0,0,0
1928517,E12b,1,1,0,1,0,0,2365742,Are there either any refrigerators or bags that are red?,yes,logical,obj,none,0,0,0,0,0,0
1335954,E12b,1,1,0,0,0,0,2329033,Is the man to the left or to the right of the people in the middle of the picture?,right,choose,rel,none,0,0,0,0,0,0
13539044,E12b,1,1,0,1,0,0,1159827,"What material is the floor, hardwood or stone?",hardwood,choose,attr,object_existence,1,0,0,0,0,0
15729910,E12b,1,1,0,1,0,0,4120,Is the bridge brown or green?,brown,choose,attr,object_existence,1,0,0,0,0,0
18961291,E12b,0,0,0,1,0,0,2390742,What color do you think the adult sheep that is eating grass is?,black,query,attr,none,0,0,0,0,0,0
16791638,E12b,1,1,0,1,0,0,2359040,Is the tap on the right side?,no,verify,attr,object_existence,1,0,0,0,0,0
1887740,E12b,0,0,0,1,0,0,2414496,What place is shown?,pavement,query,global,object_existence,1,0,0,0,0,0
12774477,E12b,1,1,0,1,0,0,2342152,What animal is in front of the trees on the right side?,giraffe,query,rel,none,0,0,0,0,0,0
18107049,E12b,1,1,0,0,0,0,2411038,Is the brown chair to the left or to the right of the ottoman that looks black?,left,choose,rel,none,0,0,0,0,0,0
18470134,E12b,0,1,1,1,0,0,2389268,What is the name of the food to the left of the tomato that is underneath the pickles?,hamburger,query,rel,none,0,0,0,0,0,0
11207726,E12b,0,0,0,1,0,0,2316747,Is the computer to the left of a dresser?,yes,verify,rel,object_existence,1,0,1,0,0,0
11366797,E12b,1,1,0,1,0,0,2406331,What is that woman doing?,riding,query,attr,counting,0,0,0,1,0,0
10980191,E12b,0,0,0,0,0,0,2345081,What do you think is in the pot?,tree,query,rel,none,0,0,0,0,0,0
12582202,E12b,1,1,0,1,0,0,2353890,Is the wood cabinet to the right or to the left of the couch in the image?,right,choose,rel,object_existence,1,1,0,0,0,0
12246928,E12b,0,0,0,0,0,0,2375184,What's the cat on?,rug,query,rel,none,0,0,0,0,0,0
15880558,E12b,0,0,0,1,0,0,2356643,How clean are the windows on the side of the train?,tinted,query,attr,object_existence,1,0,0,0,0,0
131009649,E12b,1,1,0,0,0,0,2326436,"Which is less healthy, the cookies or the tomato?",cookies,compare,attr,none,0,0,0,0,0,0
19743171,E12b,1,1,0,0,0,0,1592305,Do you see any cones on the road the man is crossing?,no,verify,rel,attribute,0,1,0,0,0,0
12105812,E12b,0,1,1,1,0,0,1159745,What is the bat made of?,metal,query,attr,none,0,0,0,0,0,0
14470764,E12b,0,0,0,1,0,0,713118,Who is wearing the tie?,guy,query,rel,none,0,0,0,0,0,0
11804543,E12b,0,1,1,1,0,0,2392752,What color is the ball?,white,query,attr,none,0,0,0,0,0,0
18983693,E12b,0,0,0,0,0,0,2357784,What is on the statue?,jacket,query,rel,none,0,0,0,0,0,0
11327974,E12b,0,0,0,1,0,0,2350666,Which sign is white?,street sign,query,cat,none,0,0,0,0,0,0
15127182,E12b,0,1,1,1,0,0,2390938,What fruits are to the left of the strawberry on the plate?,cherries,query,rel,spatial,0,0,1,0,0,0
12640880,E12b,1,1,0,0,0,0,2358626,Does he wear a cap?,yes,verify,rel,none,0,0,0,0,0,0
17560384,E12b,1,1,0,1,0,0,2359451,Is the train to the right or to the left of the bag the man is carrying?,right,choose,rel,none,0,0,0,0,0,0
16167582,E12b,1,1,0,1,0,0,2320104,On which side is the man?,left,query,attr,object_existence,1,0,0,0,0,0
101008884,E12b,1,1,0,0,0,0,2373429,Are there bikes or brooms?,no,logical,obj,none,0,0,0,0,0,0
11925963,E12b,1,1,0,1,0,0,2318297,What color does the uniform have?,red,query,attr,object_existence,1,0,0,0,0,0
15519571,E12b,0,0,0,1,0,0,2400406,Who is in the sky?,man,query,rel,object_existence,1,0,0,0,0,0
15785278,E12b,0,0,0,0,0,0,2379924,Who do you think is in front of the person that wears glasses?,child,query,rel,none,0,0,0,0,0,0
10110879,E12b,0,0,0,0,0,0,2389829,What is the man that is standing doing?,skateboarding,query,attr,none,0,0,0,0,0,0
191038862,E12b,1,1,0,0,0,0,2367639,Is the plant in a vase?,no,verify,rel,none,0,0,0,0,0,0
10281484,E12b,1,1,0,1,0,0,2358727,Do you see any checkered tablecloths or tables?,yes,logical,obj,none,0,0,0,0,0,0
17456829,E12b,1,1,0,1,0,0,2369861,Is this rug brown or blue?,blue,choose,attr,none,0,0,0,0,0,0
13517306,E12b,1,1,0,1,0,0,2408450,What place was the photo taken at?,station,query,global,object_existence,1,0,0,0,0,0
13275255,E12b,0,0,0,1,0,0,2345745,What is on the plate that is to the left of the beverage?,knife,query,rel,spatial,0,0,1,0,0,0
16540407,E12b,0,0,0,1,0,0,2411094,Are there both towels and mirrors in the picture?,no,logical,obj,none,0,0,0,0,0,0
123230,E12b,1,1,0,1,0,0,2410046,Is the ground white or black?,white,choose,attr,none,0,0,0,0,0,0
15705216,E12b,0,1,1,1,0,0,2345287,Which side is the shelf on?,left,query,attr,object_existence,1,0,0,0,0,0
13294481,E12b,1,1,0,1,0,0,2338299,Which kind of animal is it?,elephant,query,cat,object_existence,1,0,0,0,0,0
19831270,E12b,1,1,0,0,0,0,2412358,What is the man in the crowd wearing?,hat,query,rel,none,0,0,0,0,0,0
14904180,E12b,1,1,0,1,0,0,2342525,Is it outdoors?,yes,verify,global,object_existence,1,0,0,0,0,0
17797182,E12b,1,1,0,1,0,0,2345193,What color is the shirt the woman is wearing?,red,query,attr,none,0,0,0,0,0,0
19929863,E12b,0,0,0,0,0,0,2397231,What is the bench in front of?,tree,query,rel,none,0,0,0,0,0,0
16409146,E12b,1,0,0,1,0,1,2397884,Is the train white?,yes,verify,attr,none,0,0,0,0,0,0
13831517,E12b,1,1,0,1,0,0,2362843,Does the roof have the same color as the post?,no,compare,attr,attribute,0,1,0,0,0,0
17569381,E12b,0,1,1,1,0,0,2409707,Are the napkins to the right of the person on the left side?,yes,verify,rel,none,0,0,0,0,0,0
19900274,E12b,1,1,0,1,0,0,2316836,Is there any laptop on the table?,no,verify,rel,object_existence,1,0,0,0,0,0
19284369,E12b,1,1,0,1,0,0,2341763,Do you see both a door and a window?,yes,logical,obj,object_existence,1,0,0,0,0,0
11595526,E12b,1,1,0,0,0,0,2407603,What's the trash can made of?,metal,query,attr,none,0,0,0,0,0,0
13387365,E12b,1,0,0,1,0,1,2323659,Who is wearing the socks?,child,query,rel,none,0,0,0,0,0,0
10611152,E12b,0,0,0,1,0,0,1159729,What kind of appliance is to the left of the blender in the center?,coffee maker,query,rel,none,0,0,0,0,0,0
19388759,E12b,0,0,0,1,0,0,2325119,What is in the container?,cabbage,query,rel,object_existence,1,0,0,0,0,0
196941,E12b,1,1,0,0,0,0,2356670,What's the fence made of?,wood,query,attr,none,0,0,0,0,0,0
18445197,E12b,1,1,0,1,0,0,2333821,What is hanging on the brick wall?,flag,query,rel,none,0,0,0,0,0,0
162519,E12b,0,0,0,1,0,0,2399406,"What animal are the trees behind of, an elephant or a horse?",horse,choose,rel,object_existence,1,0,0,0,0,0
1638555,E12b,1,1,0,1,0,0,2385819,Was paper used to make the cup to the left of the plate?,no,verify,attr,none,0,0,0,0,0,0
18495742,E12b,0,0,0,1,0,0,2367541,Is there either a truck or a mirror in the picture?,no,logical,obj,object_existence,1,0,0,1,0,0
121035917,E12b,1,1,0,1,0,0,2366019,Is he reaching for a ball?,no,verify,rel,object_existence,1,0,0,0,0,0
15569187,E12b,1,1,0,1,0,0,2369303,What animal is resting on the counter?,cat,query,rel,none,0,0,0,0,0,0
161055690,E12b,1,1,0,1,0,0,2381697,Is the office chair in the top part?,yes,verify,attr,none,0,0,0,0,0,0
19722362,E12b,1,0,0,1,0,1,2409991,Does the gray rug look rectangular?,no,verify,attr,object_existence,1,0,0,0,0,0
16270020,E12b,1,1,0,0,0,0,2407148,Is the woman to the left or to the right of the picture on the wall?,right,choose,rel,spatial,0,0,1,0,0,0
17319928,E12b,0,0,0,1,0,0,2338989,What is on the green sign?,flag,query,rel,none,0,0,0,0,0,0
14333836,E12b,1,1,0,1,0,0,2392431,Are the trees behind the rock brown and dry?,no,logical,attr,none,0,0,0,0,0,0
10416960,E12b,0,1,1,1,0,0,2384448,What is the appliance to the left of the table called?,heater,query,rel,object_existence,1,0,0,0,0,0
1872725,E12b,0,0,0,0,0,0,2315718,Who is wearing a shoe?,man,query,rel,none,0,0,0,0,0,0
14823603,E12b,0,0,0,1,0,0,2415340,Who is wearing the clothes?,officers,query,rel,object_existence,1,0,0,0,0,0
17380615,E12b,1,1,0,0,0,0,2413638,What is the fruit to the left of the food that is in the middle of the image?,banana,query,rel,none,0,0,0,0,0,0
1683024,E12b,0,0,0,0,0,0,2370783,On which side of the picture is the car?,left,query,attr,none,0,0,0,0,0,0
19517906,E12b,1,1,0,0,0,0,2376529,What animal is wearing a vest?,dog,query,rel,none,0,0,0,0,0,0
18418493,E12b,1,1,0,0,0,0,2357178,Are there any jets near the metal fence?,yes,verify,rel,none,0,0,0,0,0,0
10662285,E12b,1,1,0,1,1,0,2316905,Is there a woman in the photograph?,no,verify,obj,object_existence,1,0,0,0,0,0
19388822,E12b,1,1,0,1,0,0,2325119,Which kind of food is to the left of the plate?,soup,query,rel,object_existence,1,0,0,0,0,0
12262425,E12b,1,1,0,0,0,0,2351509,What animal is in front of the shelter?,horse,query,rel,none,0,0,0,0,0,0
19738608,E12b,1,1,0,0,0,0,2403712,Is the officer on the motorcycle wearing a shirt?,yes,verify,rel,none,0,0,0,0,0,0
16642960,E12b,1,1,0,1,0,0,2361351,Does the sky look blue and cloudy?,no,logical,attr,object_existence,1,0,0,0,0,0
19904735,E12b,0,1,1,1,0,0,2368905,What is in front of the tent?,gate,query,rel,none,0,0,0,0,0,0
13451111,E12b,1,1,0,0,0,0,2410753,What is the monitor larger than?,laptop,query,rel,none,0,0,0,0,0,0
12401491,E12b,1,1,0,1,0,0,2391642,Is the bottle to the left or to the right of the large bowl?,left,choose,rel,none,0,0,0,0,0,0
14541042,E12b,1,1,0,1,0,0,2392572,Is it an indoors or outdoors scene?,indoors,choose,global,object_existence,1,0,0,0,0,0
10981648,E12b,1,1,0,0,0,0,2390101,Is the player to the left of a racket?,no,verify,rel,object_existence,1,0,0,0,0,0
141036559,E12b,1,0,0,1,0,1,2392868,Are there umbrellas or bags?,yes,logical,obj,object_existence,1,0,0,0,0,0
101013199,E12b,0,0,0,0,0,0,2374319,Are there both pepperoni and cheese in the photograph?,yes,logical,obj,none,0,0,0,0,0,0
13127407,E12b,0,0,0,0,0,0,2403783,Is the woman to the right of a bottle?,yes,verify,rel,none,0,0,0,0,0,0
1323401,E12b,1,1,0,1,0,0,2396504,What kind of baked good is it?,donut,query,cat,object_existence,1,0,0,0,0,0
19360948,E12b,1,1,0,0,0,0,2355370,What is the vegetable that is to the right of the curtain?,pepper,query,rel,none,0,0,0,0,0,0
1067170,E12b,0,1,1,1,0,0,2336295,Which place is it?,ocean,query,global,object_existence,1,0,0,0,0,0
16356748,E12b,1,1,0,1,0,0,2361927,Is the calm water blue or brown?,blue,choose,attr,object_existence,1,0,0,0,0,0
10690348,E12b,0,1,1,1,0,0,2322694,What is the person in front of?,plant,query,rel,none,0,0,0,0,0,0
14421511,E12b,0,1,1,1,0,0,2338882,Which kind of fruit is on the plate?,apples,query,rel,object_existence,1,0,0,0,0,0
12880964,E12b,1,1,0,1,0,0,2390599,Is there a truck to the left of the people that are wearing helmets?,yes,verify,rel,none,0,0,0,0,0,0
17312211,E12b,1,1,0,0,0,0,2405349,Which kind of animal are the trees behind of?,elephant,query,rel,none,0,0,0,0,0,0
1638503,E12b,1,1,0,0,0,0,2385819,Is the bowl in the top part of the photo?,yes,verify,attr,none,0,0,0,0,0,0
12324593,E12b,1,1,0,0,0,0,2408616,Are there any fences to the right of the brown animal?,yes,verify,rel,none,0,0,0,0,0,0
10960213,E12b,0,0,0,0,0,0,2347450,Is the man to the right or to the left of the bag the woman is carrying?,left,choose,rel,object_existence,1,0,0,0,0,0
1462225,E12b,1,1,0,1,0,0,2323323,On which side of the photo is the hydrant?,left,query,attr,none,0,0,0,0,0,0
1654837,E12b,0,0,0,0,0,0,2336114,Who is wearing the shoe?,player,query,rel,none,0,0,0,0,0,0
14682234,E12b,1,1,0,0,0,0,2405401,What kind of animal is pulling the carriage?,horses,query,rel,none,0,0,0,0,0,0
1525461,E12b,0,0,0,1,0,0,2363859,What is that pizza on?,tablecloth,query,rel,none,0,0,0,0,0,0
18297316,E12b,0,1,1,1,0,0,2398651,Do you think the hair clip is green or black?,green,choose,attr,none,0,0,0,0,0,0
16144685,E12b,1,1,0,1,0,0,2378976,Is the banana on the right or on the left side of the image?,right,choose,attr,object_existence,1,0,0,0,0,0
18722631,E12b,1,1,0,1,0,0,2414341,Is the tie dotted or checkered?,dotted,choose,attr,none,0,0,0,0,0,0
13556250,E12b,0,0,0,0,0,0,2371168,What kind of animal is the baby looking at?,calf,query,rel,none,0,0,0,0,0,0
17882225,E12b,1,1,0,1,0,0,2403214,What is he on?,motorcycle,query,rel,object_existence,1,0,0,0,0,0
161027509,E12b,1,1,0,0,0,0,2368893,Are there any lamps on the side of the room?,yes,verify,rel,none,0,0,0,0,0,0
1033680,E12b,1,1,0,1,0,0,2411656,How tall is the fence?,tall,query,attr,none,0,0,0,0,0,0
11136250,E12b,1,1,0,0,0,0,1159923,What is on the silver tray?,pizza,query,rel,none,0,0,0,0,0,0
181047633,E12b,0,1,1,1,0,0,2378665,Is there a goat near the sheep?,no,verify,rel,none,0,0,0,0,0,0
19286295,E12b,1,1,0,1,0,0,2401553,Is that dirt dry and brown?,yes,logical,attr,none,0,0,0,0,0,0
16403257,E12b,0,0,0,1,0,0,2412845,Do you see either any sand or grass that are brown?,yes,logical,obj,none,0,0,0,0,0,0
1396080,E12b,1,1,0,1,0,0,2357625,Which color is the boy's hair?,red,query,attr,none,0,0,0,0,0,0
12702051,E12b,0,0,0,1,0,0,2396455,Are there any pots to the right of the person on the left side of the photo?,yes,verify,rel,none,0,0,0,0,0,0
17877928,E12b,1,0,0,1,0,1,2326665,What is the name of the vegetable that is to the right of the potato on the left?,carrot,query,rel,object_existence,1,0,0,0,0,0
15804305,E12b,1,1,0,0,0,0,2325937,What is located on top of the dark jacket?,scarf,query,rel,none,0,0,0,0,0,0
17836708,E12b,0,0,0,1,0,0,2391143,What are the pillows on?,comforter,query,rel,none,0,0,0,0,0,0
12546475,E12b,1,1,0,1,0,0,2321178,What color is the chair on the right of the image?,brown,query,attr,none,0,0,0,0,0,0
15617475,E12b,1,1,0,0,0,0,2342145,Is the person that looks still wearing boots?,yes,verify,rel,none,0,0,0,0,0,0
1369836,E12b,0,0,0,0,0,0,2342793,What is the color of the chair that is on the left side?,dark,query,attr,none,0,0,0,0,0,0
11109238,E12b,0,0,0,0,0,0,2339498,What are the zebras in front of?,bush,query,rel,none,0,0,0,0,0,0
10979451,E12b,1,1,0,0,0,0,2390108,What are the artichokes on?,pizza,query,rel,none,0,0,0,0,0,0
17220610,E12b,1,1,0,0,0,0,2369906,Are there both mirrors and toilet papers in this photo?,yes,logical,obj,object_existence,1,0,0,0,0,0
13595079,E12b,0,0,0,1,0,0,2400094,Who is wearing a shirt?,girl,query,rel,object_existence,1,0,0,0,0,0
14897393,E12b,0,0,0,0,0,0,2399882,What is in front of the trash bin?,tree,query,rel,none,0,0,0,0,0,0
19757561,E12b,0,1,1,1,0,0,2385218,How is the weather?,overcast,query,global,object_existence,1,0,0,0,0,0
10355495,E12b,1,1,0,1,0,0,2332541,Are the men to the left or to the right of the people that are in the middle of the photo?,left,choose,rel,none,0,0,0,0,0,0
14845064,E12b,0,0,0,1,0,0,2319715,Who is wearing the suit?,man,query,rel,object_existence,1,0,0,0,0,0
13337951,E12b,1,1,0,1,0,0,2336241,What is the knife on?,table,query,rel,none,0,0,0,0,0,0
16643016,E12b,1,1,0,0,0,0,2361351,What kind of clothing is not white?,cap,query,cat,none,0,0,0,0,0,0
18134995,E12b,1,0,0,1,0,1,2398329,Is there either a racket or a fence in this picture?,yes,logical,obj,none,0,0,0,0,0,0
16495730,E12b,1,1,0,0,0,0,2341638,What clothing item is pink?,jacket,query,cat,none,0,0,0,0,0,0
14319,E12b,1,1,0,0,0,0,2392240,Do you see an airplane that is blue?,no,verify,obj,none,0,0,0,0,0,0
11973787,E12b,1,1,0,1,0,0,2318131,Is this a train or a truck?,train,choose,cat,object_existence,1,0,0,0,0,0
11385980,E12b,0,0,0,1,0,0,2367178,Is there a taxi in the photograph?,yes,verify,obj,none,0,0,0,0,0,0
17198006,E12b,0,0,0,0,0,0,2331965,How is the appliance to the left of the oven that is to the left of the jar called?,refrigerator,query,rel,none,0,0,0,0,0,0
16733888,E12b,1,1,0,1,0,0,2370047,The person that looks young is wearing what?,pajamas,query,rel,object_existence,1,0,0,0,0,0
10433135,E12b,0,0,0,1,0,0,2367895,Does the cross look large and gray?,yes,logical,attr,object_existence,1,0,0,0,0,0
15734144,E12b,0,1,1,1,0,0,2353016,What animal is standing behind the fence?,donkey,query,rel,none,0,0,0,0,0,0
15768882,E12b,0,0,0,0,0,0,2363203,What color is the shirt?,orange,query,attr,none,0,0,0,0,0,0
161042963,E12b,1,1,0,0,0,0,2417949,Are there plates in this photo?,no,verify,obj,none,0,0,0,0,0,0
17407322,E12b,0,0,0,1,0,0,2322481,Do the shorts have long length?,yes,verify,attr,none,0,0,0,0,0,0
17312110,E12b,1,1,0,0,0,0,2405349,Are there small elephants in the image?,no,verify,obj,none,0,0,0,0,0,0
19613738,E12b,1,1,0,1,0,0,2377561,Are there any black chairs or glasses?,yes,logical,obj,none,0,0,0,0,0,0
1996749,E12b,0,0,0,1,0,0,2355725,Is the path made of brick or cobblestone?,brick,choose,attr,none,0,0,0,0,0,0
111044769,E12b,1,1,0,1,0,0,1592280,On which side is the blue towel?,left,query,attr,none,0,0,0,0,0,0
13137031,E12b,1,1,0,1,0,0,2406090,Are there any bags on the ground in the image?,no,verify,rel,none,0,0,0,0,0,0
16464341,E12b,1,1,0,1,0,0,2386341,Is there a black cat or bird?,no,logical,obj,none,0,0,0,0,0,0
17207845,E12b,0,0,0,0,0,0,2322975,Who is playing baseball?,batter,query,cat,none,0,0,0,0,0,0
16161557,E12b,1,1,0,1,0,0,2376280,What animal is the child holding?,bear,query,rel,none,0,0,0,0,0,0
10106049,E12b,1,1,0,1,0,0,1592044,What is located on top of the entertainment center that the sofa is to the left of?,vase,query,rel,object_existence,1,1,0,0,0,0
11535681,E12b,0,1,1,1,0,0,2380448,Which kind of vegetable is waiting?,carrots,query,cat,none,0,0,0,0,0,0
16413846,E12b,1,1,0,1,0,0,2409066,Is the box in the top part or in the bottom of the picture?,bottom,choose,attr,object_existence,1,0,0,0,0,0
19687581,E12b,1,0,0,1,0,1,2359055,Is the black bag on the right side or on the left?,right,choose,attr,object_existence,1,0,0,0,0,0
11389666,E12b,1,1,0,1,0,0,713928,Are there any fences to the right of the boy?,no,verify,rel,none,0,0,0,0,0,0
1536492,E12b,1,1,0,0,0,0,2362724,What is the dog doing?,sleeping,query,attr,none,0,0,0,0,0,0
13189536,E12b,0,0,0,1,0,0,2416714,Which place is it?,road,query,global,object_existence,1,0,0,0,0,0
11694134,E12b,0,0,0,0,0,0,2341991,How big are the windows?,small,query,attr,object_existence,1,0,0,0,0,0
10376281,E12b,0,0,0,1,0,0,2359715,Is the table to the left of the sitting person that is wearing a shirt?,yes,verify,rel,object_existence,1,0,0,0,0,0
