sample_id,method,baseline_correct,corrected_correct,flip_to_correct,intervened,used_fallback,flip_to_wrong,image_id,question,ground_truth,question_type_structural,question_type_semantic
13556250,E12b,0,0,0,0,0,0,2371168,What kind of animal is the baby looking at?,calf,query,rel
17882225,E12b,1,1,0,1,0,0,2403214,What is he on?,motorcycle,query,rel
161027509,E12b,1,1,0,0,0,0,2368893,Are there any lamps on the side of the room?,yes,verify,rel
1033680,E12b,1,1,0,1,0,0,2411656,How tall is the fence?,tall,query,attr
11136250,E12b,1,1,0,0,0,0,1159923,What is on the silver tray?,pizza,query,rel
181047633,E12b,0,1,1,1,0,0,2378665,Is there a goat near the sheep?,no,verify,rel
19286295,E12b,1,1,0,1,0,0,2401553,Is that dirt dry and brown?,yes,logical,attr
16403257,E12b,0,0,0,1,0,0,2412845,Do you see either any sand or grass that are brown?,yes,logical,obj
1396080,E12b,1,1,0,1,0,0,2357625,Which color is the boy's hair?,red,query,attr
12702051,E12b,0,0,0,1,0,0,2396455,Are there any pots to the right of the person on the left side of the photo?,yes,verify,rel
17877928,E12b,1,0,0,1,0,1,2326665,What is the name of the vegetable that is to the right of the potato on the left?,carrot,query,rel
15804305,E12b,1,1,0,0,0,0,2325937,What is located on top of the dark jacket?,scarf,query,rel
17836708,E12b,0,0,0,1,0,0,2391143,What are the pillows on?,comforter,query,rel
12546475,E12b,1,1,0,1,0,0,2321178,What color is the chair on the right of the image?,brown,query,attr
15617475,E12b,1,1,0,0,0,0,2342145,Is the person that looks still wearing boots?,yes,verify,rel
1369836,E12b,0,0,0,0,0,0,2342793,What is the color of the chair that is on the left side?,dark,query,attr
11109238,E12b,0,0,0,0,0,0,2339498,What are the zebras in front of?,bush,query,rel
10979451,E12b,1,1,0,0,0,0,2390108,What are the artichokes on?,pizza,query,rel
17220610,E12b,1,1,0,0,0,0,2369906,Are there both mirrors and toilet papers in this photo?,yes,logical,obj
13595079,E12b,0,0,0,1,0,0,2400094,Who is wearing a shirt?,girl,query,rel
14897393,E12b,0,0,0,0,0,0,2399882,What is in front of the trash bin?,tree,query,rel
19757561,E12b,0,1,1,1,0,0,2385218,How is the weather?,overcast,query,global
10355495,E12b,1,1,0,1,0,0,2332541,Are the men to the left or to the right of the people that are in the middle of the photo?,left,choose,rel
14845064,E12b,0,0,0,1,0,0,2319715,Who is wearing the suit?,man,query,rel
13337951,E12b,1,1,0,1,0,0,2336241,What is the knife on?,table,query,rel
16643016,E12b,1,1,0,0,0,0,2361351,What kind of clothing is not white?,cap,query,cat
18134995,E12b,1,0,0,1,0,1,2398329,Is there either a racket or a fence in this picture?,yes,logical,obj
16495730,E12b,1,1,0,0,0,0,2341638,What clothing item is pink?,jacket,query,cat
14319,E12b,1,1,0,0,0,0,2392240,Do you see an airplane that is blue?,no,verify,obj
11973787,E12b,1,1,0,1,0,0,2318131,Is this a train or a truck?,train,choose,cat
11385980,E12b,0,0,0,1,0,0,2367178,Is there a taxi in the photograph?,yes,verify,obj
17198006,E12b,0,0,0,0,0,0,2331965,How is the appliance to the left of the oven that is to the left of the jar called?,refrigerator,query,rel
16733888,E12b,1,1,0,1,0,0,2370047,The person that looks young is wearing what?,pajamas,query,rel
10433135,E12b,0,0,0,1,0,0,2367895,Does the cross look large and gray?,yes,logical,attr
15734144,E12b,0,1,1,1,0,0,2353016,What animal is standing behind the fence?,donkey,query,rel
15768882,E12b,0,0,0,0,0,0,2363203,What color is the shirt?,orange,query,attr
161042963,E12b,1,1,0,0,0,0,2417949,Are there plates in this photo?,no,verify,obj
17407322,E12b,0,0,0,1,0,0,2322481,Do the shorts have long length?,yes,verify,attr
17312110,E12b,1,1,0,0,0,0,2405349,Are there small elephants in the image?,no,verify,obj
19613738,E12b,1,1,0,1,0,0,2377561,Are there any black chairs or glasses?,yes,logical,obj
1996749,E12b,0,0,0,1,0,0,2355725,Is the path made of brick or cobblestone?,brick,choose,attr
111044769,E12b,1,1,0,1,0,0,1592280,On which side is the blue towel?,left,query,attr
13137031,E12b,1,1,0,1,0,0,2406090,Are there any bags on the ground in the image?,no,verify,rel
16464341,E12b,1,1,0,1,0,0,2386341,Is there a black cat or bird?,no,logical,obj
17207845,E12b,0,0,0,0,0,0,2322975,Who is playing baseball?,batter,query,cat
16161557,E12b,1,1,0,1,0,0,2376280,What animal is the child holding?,bear,query,rel
10106049,E12b,1,1,0,1,0,0,1592044,What is located on top of the entertainment center that the sofa is to the left of?,vase,query,rel
11535681,E12b,0,1,1,1,0,0,2380448,Which kind of vegetable is waiting?,carrots,query,cat
16413846,E12b,1,1,0,1,0,0,2409066,Is the box in the top part or in the bottom of the picture?,bottom,choose,attr
19687581,E12b,1,0,0,1,0,1,2359055,Is the black bag on the right side or on the left?,right,choose,attr
11389666,E12b,1,1,0,1,0,0,713928,Are there any fences to the right of the boy?,no,verify,rel
1536492,E12b,1,1,0,0,0,0,2362724,What is the dog doing?,sleeping,query,attr
13189536,E12b,0,0,0,1,0,0,2416714,Which place is it?,road,query,global
11694134,E12b,0,0,0,0,0,0,2341991,How big are the windows?,small,query,attr
10376281,E12b,0,0,0,1,0,0,2359715,Is the table to the left of the sitting person that is wearing a shirt?,yes,verify,rel
11561839,E12b,1,1,0,1,0,0,2413800,Are there any kites in the sky?,no,verify,rel
15603156,E12b,0,1,1,1,0,0,2365166,What is that envelope on?,chair,query,rel
19419571,E12b,0,0,0,0,0,0,2365176,Do you see a toast or an orange?,yes,logical,obj
19687476,E12b,1,1,0,0,0,0,2359055,Are these two people the same gender?,no,compare,attr
191005826,E12b,0,1,1,1,0,0,2402871,What is on the road?,train,query,rel
15327474,E12b,1,1,0,0,0,0,2378167,The man is holding what?,kite,query,rel
14840896,E12b,1,1,0,0,0,0,2416294,Which color is the shirt?,red,query,attr
121016684,E12b,0,0,0,1,0,0,2387151,Is the woman on the left or on the right of the picture?,left,choose,attr
19606759,E12b,1,1,0,1,0,0,2370859,"In which part of the picture is the book, the bottom or the top?",bottom,choose,attr
15138708,E12b,1,1,0,0,0,0,2317835,Which side of the image is the toilet on?,left,query,attr
12952046,E12b,0,1,1,1,0,0,2385164,Do you see sprinkles that are not blue?,yes,verify,obj
12658722,E12b,1,1,0,0,0,0,2395905,Which kind of vehicle is in the grass?,carriage,query,rel
161055762,E12b,0,0,0,0,0,0,2381697,Who is wearing trousers?,man,query,rel
11363405,E12b,1,1,0,1,0,0,712964,What color is the small boat?,white,query,attr
10468040,E12b,1,1,0,0,0,0,2324084,"What color is the huge sink, silver or cream colored?",silver,choose,attr
10620687,E12b,0,0,0,0,0,0,2381410,Are both the people of the same gender?,yes,compare,attr
15994286,E12b,0,0,0,1,0,0,2396295,What kind of vehicle is to the right of the men?,train car,query,rel
1260096,E12b,1,0,0,1,0,1,2354042,Is the bottle to the right or to the left of the chair?,right,choose,rel
11535018,E12b,1,1,0,1,0,0,2354285,What is the animal that this woman is looking down at?,dog,query,rel
10882985,E12b,0,0,0,0,0,0,2385070,What is the piece of furniture to the right of the end table?,couch,query,rel
1519121,E12b,1,1,0,1,0,0,2337156,Is she wearing a watch?,no,verify,rel
18561070,E12b,0,0,0,1,0,0,2346385,Which place is it?,field,query,global
14732665,E12b,1,1,0,1,0,0,2380504,Do you see pine trees in the snow?,no,verify,rel
10518111,E12b,1,1,0,1,0,0,2389367,Are there any trucks behind the man that is wearing a hat?,no,verify,rel
12879665,E12b,0,0,0,1,0,0,2397397,How is the weather?,cloudy,query,global
17891535,E12b,0,0,0,1,0,0,2399387,What is the red device called?,screen,query,cat
19930056,E12b,0,0,0,1,0,0,2397231,What's the table in front of?,shelves,query,rel
17590336,E12b,1,1,0,1,0,0,2384787,"How does the grass look, green or brown?",green,choose,attr
18225803,E12b,0,1,1,1,0,0,2377485,Who is standing beside the chairs on the right?,man,query,rel
1378851,E12b,1,1,0,1,0,0,2336566,What is located on top of the hydrant on the street?,hat,query,rel
16807450,E12b,1,1,0,1,0,0,2368444,Are there any benches above the brown grass?,no,verify,rel
13136344,E12b,1,1,0,0,0,0,2405555,What kind of animal is in front of the dog?,horse,query,rel
11862368,E12b,1,1,0,0,0,0,2407124,What is in the glass made of glass?,smoothie,query,rel
16872842,E12b,1,1,0,1,0,0,2317630,Is the carpet made of the same material as the frame?,no,compare,attr
15278860,E12b,0,0,0,0,0,0,2404197,Is concrete used to make the floor that looks pink?,yes,verify,attr
17162458,E12b,1,1,0,1,0,0,2387947,Are there any lambs?,no,verify,obj
15894218,E12b,1,1,0,0,0,0,2363673,"What kind of animal is not perched, the seagull or the bird?",seagull,choose,cat
11207388,E12b,1,1,0,0,0,0,2316747,Is the laptop to the right or to the left of the camera on the table?,right,choose,rel
12701952,E12b,0,1,1,1,0,0,2396455,What animal is under the tree?,horse,query,rel
10329800,E12b,0,1,1,1,0,0,2342847,Which kind of animal is to the left of the van?,bull,query,rel
14476039,E12b,1,1,0,1,0,0,2371568,"Which color are the goggles, yellow or black?",yellow,choose,attr
14205199,E12b,0,0,0,0,0,0,2409829,Are there people to the left of the skateboard?,yes,verify,rel
19501713,E12b,1,1,0,0,0,0,2342969,Is the ball to the right of a person?,no,verify,rel
13741073,E12b,1,1,0,0,0,0,2382560,Is the sidewalk behind a dog?,no,verify,rel
18182187,E12b,1,1,0,1,0,0,2381255,What appliance is below the microwave oven?,stove,query,rel
17928924,E12b,1,1,0,0,0,0,2415373,What piece of furniture is to the left of the refrigerator?,cabinet,query,rel
10979481,E12b,0,1,1,1,0,0,2390108,Is there a pizza to the right of the fork held by the person?,yes,verify,rel
14489560,E12b,0,0,0,0,0,0,2360003,Who is carrying the purse?,girl,query,rel
16762477,E12b,0,0,0,1,0,0,2364607,What is the color of the coat the snowboarder is wearing?,pink,query,attr
13461603,E12b,1,1,0,0,0,0,2345674,On which side of the photo is the vase?,right,query,attr
1845576,E12b,1,1,0,0,0,0,2363144,On which side of the picture is the truck?,right,query,attr
10443524,E12b,1,1,0,1,0,0,2372085,Does the ground look white and snowy?,yes,logical,attr
15848287,E12b,1,1,0,1,0,0,2390389,What's the man holding?,toothbrush,query,rel
16575183,E12b,1,1,0,1,0,0,2389327,Is the bowl dirty and blue?,yes,logical,attr
18191995,E12b,1,1,0,0,0,0,2359926,Are there glasses to the left of the phones on the right?,yes,verify,rel
18103649,E12b,0,0,0,0,0,0,2378758,Who is holding the skateboard that looks gray?,people,query,rel
16581506,E12b,1,1,0,1,0,0,2354077,Are there any drawers or beds in the image?,yes,logical,obj
13507803,E12b,1,1,0,0,0,0,2391468,Does the towel have a different color than the sink?,no,compare,attr
13357487,E12b,0,0,0,0,0,0,2403546,Who is standing in the brown dirt?,girl,query,rel
13908779,E12b,1,1,0,0,0,0,2368544,"Where in the photograph is the van, on the right or on the left?",right,choose,attr
13927489,E12b,1,1,0,0,0,0,2382847,Are there either sugar packets or mattresses?,no,logical,obj
15138662,E12b,0,0,0,1,0,0,2317835,Which kind of furniture is in the picture?,shelf,query,cat
19992555,E12b,1,1,0,1,0,0,2376382,Is that a couch or a bed?,bed,choose,cat
10468175,E12b,1,1,0,1,0,0,2324084,Is the coffee maker to the left or to the right of the tap?,right,choose,rel
1771282,E12b,0,1,1,1,0,0,2411252,Are there both a fence and a street sign in the image?,yes,logical,obj
11302071,E12b,1,1,0,1,0,0,2349757,Are the people of the same gender?,no,compare,attr
17772714,E12b,1,1,0,1,0,0,2318766,Is the computer to the right or to the left of the books on the left side of the photo?,right,choose,rel
13625035,E12b,0,0,0,1,0,0,2379868,What is on the red sign?,letter,query,rel
10226033,E12b,0,0,0,1,0,0,2401073,Who is catching a frisbee?,man,query,rel
13278244,E12b,1,1,0,0,0,0,2389819,Is the tap below a mirror?,yes,verify,rel
12951517,E12b,0,0,0,0,0,0,2385163,The woman is holding what?,remote control,query,rel
13136458,E12b,1,1,0,0,0,0,2405555,Where is the dog behind the horse running?,beach,query,rel
17621342,E12b,1,0,0,1,0,1,2347730,On which side of the photo are the papers?,left,query,attr
111051994,E12b,1,1,0,1,0,0,2413465,Are there green cans or bottles?,no,logical,obj
14794003,E12b,1,1,0,0,0,0,107960,Are there handbags to the left of the bottle in the bottom part of the image?,yes,verify,rel
17861435,E12b,1,1,0,1,0,0,2334149,Are there airplanes?,no,verify,obj
1399424,E12b,1,1,0,0,0,0,498126,Which kind of furniture is it?,cabinet,query,cat
101010444,E12b,1,1,0,1,0,0,2364928,Do the office chair and the door have the same color?,no,compare,attr
17709168,E12b,1,1,0,1,0,0,2316641,What vegetable is green?,parsley,query,cat
14986049,E12b,1,1,0,0,0,0,2407964,Is the child to the left or to the right of the man that is to the right of the surf board?,right,choose,rel
13907912,E12b,1,1,0,1,0,0,2371222,On which side of the picture is the plate?,left,query,attr
13339630,E12b,0,0,0,1,0,0,2356833,Which kind of furniture is it?,sofa,query,cat
15689947,E12b,0,0,0,1,0,0,2359989,Which kind of clothing is not pink?,hat,query,cat
13376808,E12b,1,1,0,1,0,0,2322673,What vehicle is this?,carriage,query,cat
14161132,E12b,1,1,0,0,0,0,2395232,Which kind of animal is swimming in the water?,cow,query,rel
1171062,E12b,1,1,0,1,0,0,2393271,Is the jacket yellow?,no,verify,attr
10417562,E12b,0,0,0,1,0,0,2329391,What place is it?,road,query,global
18655457,E12b,1,1,0,0,0,0,2328704,What is the item of furniture to the left of the bed the blanket is on?,dresser,query,rel
19927300,E12b,0,0,0,1,0,0,2382358,Who is wearing the helmet?,policeman,query,rel
18621733,E12b,0,0,0,1,0,0,2349442,The pen is lying on what?,computer desk,query,rel
12379873,E12b,1,1,0,1,0,0,2413957,Is it outdoors?,no,verify,global
16542308,E12b,0,0,0,1,0,0,2395353,Which kind of furniture is to the left of the table?,drawers,query,rel
17917621,E12b,1,1,0,1,0,0,2320493,Which place is it?,lake,query,global
12900671,E12b,1,1,0,0,0,0,2340446,What is the food that the bone is in?,meat,query,rel
16761848,E12b,0,1,1,1,0,0,2364604,Which kind of cooking utensil is it?,pizza pan,query,cat
13110399,E12b,1,1,0,0,0,0,2339126,What item of furniture is the person in?,bed,query,rel
14900663,E12b,1,1,0,0,0,0,2339998,On which side is the fence?,right,query,attr
17102186,E12b,1,1,0,1,0,0,2368765,Is the elephant behind the shrub?,no,verify,rel
17484160,E12b,1,1,0,0,0,0,2390985,Which kind of furniture is the blender on?,shelf,query,rel
13539386,E12b,1,1,0,0,0,0,2372430,Is he behind or in front of the fence?,front,choose,rel
1854849,E12b,1,1,0,0,0,0,2411812,What is the color of the chair?,black,query,attr
19676668,E12b,0,0,0,1,0,0,2343187,What's the owl sitting on?,log,query,rel
12871918,E12b,0,1,1,1,0,0,2345501,Do the letters appear to be red?,no,verify,attr
14484236,E12b,0,0,0,1,0,0,2331321,Who is holding the black device?,lady,query,rel
12934556,E12b,1,1,0,1,0,0,2319306,Is the fork on a napkin?,no,verify,rel
16803030,E12b,1,1,0,1,0,0,2397498,Which side is the wood fence on?,right,query,attr
18826845,E12b,1,1,0,1,0,0,2333783,Is the pillow that is to the left of the other pillow tan or maybe red?,tan,choose,attr
16416420,E12b,0,0,0,1,0,0,2323777,What is the item of furniture to the right of the desk lamp on the left?,sofa,query,rel
17233675,E12b,1,1,0,0,0,0,2394369,Do the skis to the right of the woman look white?,no,verify,attr
12409660,E12b,1,0,0,1,0,1,2368332,Which side of the photo is the blue vehicle on?,left,query,attr
14113282,E12b,1,1,0,0,0,0,1507,Is the woman on the right side or on the left?,left,choose,attr
15884411,E12b,1,1,0,1,0,0,2386425,What is the vehicle that is on the street?,bus,query,rel
124628,E12b,1,1,0,1,0,0,2378417,Are there batteries or sugar packets?,no,logical,obj
10314836,E12b,0,0,0,1,0,0,2355069,What are the orchids on?,tree,query,rel
12295337,E12b,0,0,0,1,0,0,2401645,Which place is the image in?,street,query,global
12356447,E12b,1,1,0,0,0,0,2355548,Is the color of the bush different than the carriage?,yes,compare,attr
17237582,E12b,0,0,0,0,0,0,2410006,What is on the animal?,flower,query,rel
17736165,E12b,1,1,0,1,0,0,2343545,Do the dishwasher to the left of the woman and the gas stove inside the kitchen both have white color?,yes,logical,obj
10803798,E12b,1,1,0,1,0,0,2340858,Is the house on the left?,yes,verify,attr
10877399,E12b,1,1,0,1,0,0,2337945,What color is the lamp next to the couch?,black,query,attr
14389542,E12b,1,1,0,1,0,0,2410973,Is the towel to the right of the other towel red or white?,white,choose,attr
18371168,E12b,1,1,0,0,0,0,2317542,What is the dessert that is on the table that is not thin?,cupcake,query,rel
12553186,E12b,0,1,1,1,0,0,2402704,What color is the carpet?,blue,query,attr
1630869,E12b,1,1,0,0,0,0,2400339,Are there customers or coaches in this scene?,no,logical,obj
14578931,E12b,0,0,0,1,0,0,2361213,What is the vehicle that is on the sign that is on the street?,bus,query,rel
14930515,E12b,0,0,0,1,0,0,2401996,Does the cooler have a different color than the chair?,no,compare,attr
13917881,E12b,0,1,1,1,0,0,2378224,Are there any cars to the right of the motorbike?,yes,verify,rel
141036089,E12b,1,1,0,1,0,0,2392869,What is the skater holding?,surfboard,query,rel
13664550,E12b,0,1,1,1,0,0,2352191,Is the knife on a napkin?,yes,verify,rel
161060488,E12b,1,1,0,1,0,0,2358516,Is there any cabinet to the right of the stove?,yes,verify,rel
18264847,E12b,0,0,0,1,0,0,2368037,Who is wearing glasses?,woman,query,rel
10790456,E12b,1,1,0,1,0,0,2383561,Do you see a fire hydrant on the short grass?,yes,verify,rel
1595101,E12b,0,0,0,1,0,0,2389006,Which kind of furniture is white?,bed,query,cat
17204543,E12b,1,1,0,1,0,0,2388260,How is the weather?,sunny,query,global
18181637,E12b,0,1,1,1,0,0,2381250,Are the toppings in a bun?,yes,verify,rel
13756106,E12b,1,1,0,1,0,0,2366324,What color is the shirt that the man is wearing?,green,query,attr
19637961,E12b,1,1,0,0,0,0,2321955,Is the bag to the left or to the right of the jar in the bottom of the photo?,right,choose,rel
