sample_id,image_id,question,ground_truth,question_type_structural,question_type_semantic,n_claims_total,claims_total_object_existence,claims_supported_object_existence,claims_contradicted_object_existence,claims_uncertain_object_existence,claims_total_attribute,claims_supported_attribute,claims_contradicted_attribute,claims_uncertain_attribute,claims_total_spatial,claims_supported_spatial,claims_contradicted_spatial,claims_uncertain_spatial,claims_total_counting,claims_supported_counting,claims_contradicted_counting,claims_uncertain_counting,claims_total_action,claims_supported_action,claims_contradicted_action,claims_uncertain_action,claims_total_text_ocr,claims_supported_text_ocr,claims_contradicted_text_ocr,claims_uncertain_text_ocr,dominant_contradicted_type,has_any_contradiction
13502130,2405230,What device is on the wall?,phone,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18896072,2359495,Which kind of furniture is black?,sofa,query,cat,5,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4964835,2412602,Is the person that is to the right of the statue wearing a hat?,yes,verify,rel,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
41023994,2351481,Is the tray on top of an ottoman?,no,verify,rel,5,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
71028358,2360636,What is the color of the bowl the telephone is to the left of?,orange,query,attr,5,0,0,0,0,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6270137,2386977,What kind of cooking utensil is to the right of the coffee maker?,tongs,query,rel,5,3,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5957401,2417911,What kind of clothing is not white?,suit,query,cat,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,none,0
11649314,2393768,The veggies in the middle are which color?,green,query,attr,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2623130,2322211,Is the purse black and small?,no,logical,attr,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
12169621,2326760,Are there square tables or ottomen?,no,logical,obj,5,1,1,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6914013,2320767,Of what color is the backpack that is to the left of the pine trees?,black,query,attr,5,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
8173783,2320720,Does the man wear jeans?,yes,verify,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,none,0
16229883,2390071,What is the plate to the right of the broccoli filled with?,rice,query,rel,5,0,0,0,0,3,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10682862,2412363,What is the vegetable to the right of the salad in the center of the photo?,tomato,query,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
253406,2322450,What color is the nose?,blue,query,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12366045,2390293,Which kind of animal is it?,horse,query,cat,5,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5643181,2315588,What vegetable is to the right of the container?,lettuce,query,rel,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19229391,2332488,On which side is the dark drink?,left,query,attr,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7358691,4888,"Which color is the vase, blue or brown?",blue,choose,attr,5,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9296945,2357369,Who is wearing a coat?,people,query,rel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
2774751,2328879,On which side is the fork?,left,query,attr,5,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
6869103,2329708,How long is the black hair?,short,query,attr,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19772922,2372614,Is the frisbee to the right or to the left of the person that is wearing a shoe?,left,choose,rel,8,2,1,1,0,2,0,1,1,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
18278638,2316171,What vegetable is on the pizza?,onion,query,rel,5,2,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
439981,2412204,What color is the girl's hair?,brown,query,attr,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13713281,2382034,What color is the car in the middle of the picture?,blue,query,attr,5,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,none,0
9270883,2367964,Are there both a bag and a fruit in this photo?,yes,logical,obj,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,none,0
18544222,2320356,Are there glasses or fences?,no,logical,obj,9,4,2,2,0,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
10421513,2363244,Is the laptop near the cup black or silver?,black,choose,attr,5,0,0,0,0,4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13673034,2348548,Are the pants blue?,no,verify,attr,5,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,attribute,1
17536415,2382232,What are the animals that the spots are on?,giraffes,query,rel,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
17808207,2351035,What kind of furniture is to the left of the soldier?,shelf,query,rel,5,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1185988,2391692,What is the device on top of the table that is to the right of the trashcan?,monitor,query,rel,5,3,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
10560405,2354917,On which side are the napkins?,left,query,attr,5,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8225136,2400869,What does the person that is playing wear?,shorts,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1836601,2329782,On which side of the photo is the man?,right,query,attr,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
232878,2324726,What is the instrument that the man to the left of the fence is playing?,trumpet,query,rel,5,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,spatial,1
111273,2320905,Which color is the sky?,gray,query,attr,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
101013349,2374319,Which kind of fast food is on the tray?,pizza,query,rel,5,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17863555,2399389,Are there onions to the left of the tomato on the left side?,yes,verify,rel,5,2,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10472185,463,What is used to make the sidewalk?,brick,query,attr,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9427112,2373966,Is the painting to the right of a dispenser?,yes,verify,rel,5,2,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
151054913,2404827,On which side of the picture is the black mirror?,right,query,attr,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
485133,2394980,What animal is on the appliance on the left of the picture?,dog,query,rel,5,2,1,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5134910,2362838,Is the small bottle to the right or to the left of the container which is to the right of the pots?,right,choose,rel,5,2,1,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14150782,150282,Which kind of clothing is colorful?,coat,query,cat,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7125890,415,Which color is that dress?,black,query,attr,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
8264630,2363887,On which side of the picture is the meat?,right,query,attr,5,1,1,0,0,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2705797,2330429,What's the man on?,surfboard,query,rel,5,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
2605054,2415117,Is the lid open or closed?,open,choose,attr,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15431506,2344297,Who is holding onto the dog that the woman is to the right of?,man,query,rel,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
51014509,2377956,Do you see trucks to the right of the person that is wearing a shirt?,yes,verify,rel,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,0,0,1,spatial,1
2156391,2406694,Do you see fire hydrants by the street?,yes,verify,rel,5,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
18342661,2414593,Is the man to the left of the women riding a bike?,yes,verify,rel,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
17208249,2413899,What is the vegetable on the plate of food?,cauliflower,query,rel,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17528451,2410790,Are there any chairs or tables that are made of metal?,no,logical,obj,5,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3884579,2316624,Is the huge refrigerator to the right of a towel?,no,verify,rel,5,2,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2812779,1592272,Are the animals of different types?,no,compare,attr,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14647251,2324564,Is the lamp to the left of a pillow?,yes,verify,rel,5,2,2,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
8555951,2360831,Is the pillow behind a cat?,no,verify,rel,5,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
8709105,2378264,Is the shirtless man to the left of the boat wearing boots?,no,verify,rel,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
725545,2339309,What type of material is the white chair made of?,plastic,query,attr,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,none,0
1107251,2397689,"Where in this photograph is the leather bag, on the left or on the right?",left,choose,attr,5,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
4978978,2412735,What device is on?,monitor,query,cat,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
3997020,2380622,What vehicle is to the right of the person that is in front of the house?,truck,query,rel,5,0,0,0,0,2,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17211384,2322600,Are there any giraffes to the left of the fence that looks long?,yes,verify,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3422271,2414272,What is the woman using?,hair dryer,query,rel,5,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,object_existence,1
1239296,2350340,What is the man staring at?,camera,query,rel,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
18645978,2320456,What are the melons on?,side table,query,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
51009548,2379747,What is in the sky?,sun,query,rel,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
6199787,2353040,Which kind of cooking utensil is to the right of the pot?,skillet,query,rel,5,2,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11546566,2380112,What is covered in snow?,roof,query,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3948549,2358903,Is the bowl to the right or to the left of the strawberry near the tomato?,left,choose,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3343283,2349407,What is the name of the animal in the field?,horse,query,rel,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
10992521,2322425,What is the lake surrounded by?,trees,query,rel,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4491721,2415416,What kind of furniture is to the left of the box?,tv stand,query,rel,5,1,1,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4150764,2359195,What drink is the bottle filled with?,soda,query,rel,5,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
5888273,2352943,Is the bicycle to the right or to the left of the person who is holding the woman?,right,choose,rel,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1870742,2350792,The plate is on what?,bike,query,rel,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
1691597,2394828,What is that fence made of?,metal,query,attr,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13676430,2415204,Is the bottle to the left of the happy person?,no,verify,rel,5,2,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
7432340,2328240,Who is standing on the grass?,man,query,rel,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
763918,2417543,Is the pipe made of chrome or plastic?,chrome,choose,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
17207482,2322049,What is on the oven the bacon is to the left of?,clock,query,rel,5,0,0,0,0,1,0,0,1,3,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,spatial,1
13159250,2366749,Is there a cup or a tomato?,yes,logical,obj,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18655581,2328704,Which kind of furniture is the lamp on?,nightstand,query,rel,5,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11805654,2324322,On which side of the image is the pepperoni?,left,query,attr,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
8516619,2370386,Are there any cages on the hook?,yes,verify,rel,5,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15854718,2413508,What is holding the sandwich?,box,query,rel,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16654438,2360482,What kind of furniture is sitting on the floor?,ottoman,query,rel,5,0,0,0,0,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1825260,2365064,Is there a pot in the kitchen?,yes,verify,rel,5,1,1,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15382420,2345900,Are there any vases or briefcases?,no,logical,obj,7,5,4,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5377879,2394351,What is on the wall in this image?,poster,query,rel,5,3,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
13461921,2341361,What animal is lying on top of the chair that is on top of the deck?,cat,query,rel,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11746474,2383754,What is the man on the motorbike wearing?,helmet,query,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
5712472,2373165,Is the telephone in the top part or in the bottom?,top,choose,attr,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
6412652,2397559,What kind of vehicle isn't green?,van,query,cat,5,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
10376400,2359715,Is the screen to the right or to the left of the man that is old?,right,choose,rel,5,0,0,0,0,1,0,0,1,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
5382758,2350094,Are there either any crates or fences in the picture?,no,logical,obj,6,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
81005671,2391197,Is the sky clear?,yes,verify,attr,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
31050321,2377037,How large is the chimney?,small,query,attr,5,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7831611,2341246,Is this a bed or a table?,bed,choose,cat,5,4,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17150344,2381387,What animal is in the green grass?,horse,query,rel,5,2,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1988492,2357988,Are any hats observable?,no,verify,obj,5,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3722419,2375390,What is in front of the street light?,fence,query,rel,5,1,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
15975331,2392397,That dish has what color?,green,query,attr,5,1,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3422261,2414272,Who is wearing jeans?,woman,query,rel,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,object_existence,1
19118604,2339867,Which place is it?,parking lot,query,global,7,2,2,0,0,4,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6614960,2406370,Does the motorcyclist to the left of the person wear a helmet?,yes,verify,rel,5,2,2,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
9555407,2358945,Are the leaves green and bright?,yes,logical,attr,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
21056317,2363020,Are there any lamps or bells in this picture?,yes,logical,obj,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,none,0
1664087,2411055,Is the man that is playing wearing a watch?,no,verify,rel,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
10513400,2325295,Is the purse to the right of the cup that is to the right of the statue?,yes,verify,rel,5,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
10644437,2385743,Is this a black sofa?,no,verify,attr,5,1,0,1,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
18233279,2405819,What does the person that is not tall used?,kite,query,rel,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
1192067,2362126,Are there any men to the right of the child in the middle?,yes,verify,rel,5,1,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5404218,2383614,What's the woman wearing?,outfit,query,rel,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
10112923,2360411,Which kind of food is in the bowl?,tofu,query,rel,8,4,2,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
8132376,2361827,What is located on top of the book?,pen,query,rel,5,0,0,0,0,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11766196,2334480,Does the drink to the left of the mobile phone look red?,no,verify,attr,5,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14305270,2387030,Are there any fire hydrants near the blue ocean?,yes,verify,rel,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14775014,2403595,Which kind of furniture is the pillow on?,bed,query,rel,5,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
19737210,2386651,Is the brown chair to the right or to the left of the bag?,right,choose,rel,5,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
2138218,2415535,On which side is the blanket?,right,query,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
18173853,2396567,Is the shape of the bananas round?,yes,verify,attr,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,object_existence,1
19253780,2359700,Who wears the skis?,child,query,rel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
8173848,2320720,What is the fence made of?,metal,query,attr,5,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
11166911,2404979,What is the pole in front of?,trees,query,rel,5,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,none,0
9180291,2387762,Which kind of clothing is white?,pants,query,cat,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,none,0
3567344,2372892,Who is standing?,man,query,cat,8,3,1,2,0,1,0,0,1,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
19831594,2412358,Which side of the image is the video camera on?,right,query,attr,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
8703656,2319856,Do you see children there?,yes,verify,obj,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
16432564,2417831,What is he wearing?,pants,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
18315874,1012,"What material is the bridge, rock or iron?",rock,choose,attr,5,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
3343225,2349407,On which side of the image is the man?,left,query,attr,5,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17184724,4290,Are there any chairs in the photo?,yes,verify,obj,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1232038,2324615,Are there towers near the tree that is little?,yes,verify,rel,5,2,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
672362,2325349,The bus is where?,street,query,rel,5,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
3242981,2324793,The clouds in the sky have what color?,white,query,attr,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9299205,2340985,On which side is the ship?,left,query,attr,5,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
7507609,2356502,Of what color is the jacket?,black,query,attr,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
7149802,2417737,What is the sign that the snow is on?,stop sign,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,none,0
4248786,2380656,Is the tall fence on the right?,yes,verify,attr,5,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
17398608,2321675,What animal is standing in the field?,horse,query,rel,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
10161134,2408305,What is in the calm water?,ball,query,rel,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
16371841,2396304,Which kind of clothing is thick?,glove,query,cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10275952,2316861,What is the purple article of clothing?,dress,query,cat,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
270672,2397179,Do you see fire hydrants or pots there?,yes,logical,obj,5,3,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9351221,2386171,How big is the bird that is white?,large,query,attr,5,2,2,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
18413100,2354399,What is in the white container?,chocolate,query,rel,5,3,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19447661,2350474,How is the weather today?,cloudless,query,global,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
61043477,2332286,Are there unpeeled bananas or apples?,no,logical,obj,5,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1241497,2362038,Which kind of clothing is not white?,apron,query,cat,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0,0,1,0,0,1,counting,1
14618559,2372563,Are there green bags in the photo?,no,verify,obj,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,none,0
10568920,2387481,Is there a can beside the woman that is on the left side?,no,verify,rel,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
2352081,2406586,Which kind of device is on the desk?,keyboard,query,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
12843638,1887,"In which part is the traffic light, the top or the bottom?",bottom,choose,attr,5,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1672446,2357852,What color is the floor?,dark,query,attr,5,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
13676300,2415204,The lemon is on what?,fork,query,rel,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
7184590,2386393,Which color is the dessert that sits on the table?,green,query,attr,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
